イベントID,地震発生場所,地震発生時刻,観測点で地震を検知した時刻,緯度,経度,マグニチュード,県名称,市町村名称,最大震度,震度観測点の情報
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,蓮田市,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,坂戸市,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,鶴ヶ島市,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,吉川市,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,白岡市,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,毛呂山町,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,越生町,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,川島町,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,松伏町,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,埼玉県,秩父市,1,加須市大利根＊ 加須市三俣＊ 加須市騎西＊ 加須市北川辺＊ 久喜市青葉＊ 久喜市下早見 久喜市菖蒲＊ 久喜市栗橋＊ 久喜市鷲宮＊ 熊谷市桜町 熊谷市宮町＊ 熊谷市大里＊ 熊谷市妻沼＊ 熊谷市江南＊ 行田市本丸＊ 行田市南河原＊ 本庄市児玉町 本庄市本庄＊ 東松山市市ノ川＊ 東松山市松葉町＊ 羽生市東＊ 鴻巣市中央＊ 鴻巣市川里＊ 鴻巣市吹上富士見＊ 深谷市川本＊ 深谷市花園＊ 深谷市仲町＊ 滑川町福田＊ 嵐山町杉山＊ 吉見町下細谷＊ ときがわ町桃木＊ 埼玉美里町木部＊ 春日部市谷原新田＊ 春日部市粕壁＊ 春日部市金崎＊ 幸手市東＊ 宮代町笠原＊ さいたま西区指扇＊ さいたま北区宮原＊ さいたま大宮区天沼町＊ さいたま大宮区大門＊ さいたま見沼区堀崎＊ さいたま中央区下落合＊ さいたま浦和区高砂 さいたま緑区中尾＊ 川口市安行領家＊ 狭山市入間川＊ 上尾市本町＊ 越谷市越ヶ谷＊ 戸田市上戸田＊ 和光市広沢＊ 桶川市泉＊ 北本市本町＊ 八潮市中央＊ 三郷市中央＊ 蓮田市黒浜＊ 坂戸市千代田＊ 鶴ヶ島市三ツ木＊ 吉川市きよみ野＊ 白岡市千駄野＊ 毛呂山町中央＊ 越生町越生＊ 川島町下八ツ林＊ 松伏町松伏＊ 秩父市近戸町＊ 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,野田市,2,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,千葉中央区,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,千葉花見川区,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,千葉稲毛区,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,千葉若葉区,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,千葉美浜区,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,船橋市,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,成田市,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,千葉佐倉市,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
20220804094828,福島県沖,2022-08-04T09:48:00+09:00,2022-08-04T09:48:00+09:00,37.1,141.11666666666667,5.6,千葉県,習志野市,1,野田市鶴奉＊ 野田市東宝珠花＊ 千葉中央区中央港 千葉中央区千葉市役所＊ 千葉花見川区花島町＊ 千葉稲毛区園生町＊ 千葉若葉区小倉台＊ 千葉美浜区ひび野 船橋市湊町＊ 成田国際空港 成田市名古屋 成田市松子＊ 千葉佐倉市海隣寺町＊ 習志野市鷺沼＊ 柏市旭町 柏市柏＊ 柏市大島田＊ 八千代市大和田新田＊ 鎌ケ谷市新鎌ケ谷＊ 浦安市日の出 八街市八街＊ 印西市大森＊ 印西市笠神＊ 印西市美瀬＊ 白井市復＊ 富里市七栄＊ 栄町安食台＊ 銚子市小畑新町 東金市日吉台＊ 香取市佐原平田 香取市佐原諏訪台＊ 香取市役所＊ 香取市仁良＊ 山武市松尾町富士見台 山武市埴谷＊ 神崎町神崎本宿＊ 多古町多古 芝山町小池＊ 長南町総合グラウンド 
